ID,Hashtag,Text,TimeStamp
1519592133187207169,ipl,"RT @DelhiCapitals: We are feeling GOOD 🥺💙

Great to have you back at the training, boys 🤩

#YehHaiNayiDilli | #IPL2022
#TATAIPL | #IPL | #D…",2022-04-28 08:19:31+00:00
1519592133187207169,ipl,"RT @DelhiCapitals: We are feeling GOOD 🥺💙

Great to have you back at the training, boys 🤩

#YehHaiNayiDilli | #IPL2022
#TATAIPL | #IPL | #D…",2022-04-28 08:19:31+00:00
1519592133187207169,ipl,"RT @DelhiCapitals: We are feeling GOOD 🥺💙

Great to have you back at the training, boys 🤩

#YehHaiNayiDilli | #IPL2022
#TATAIPL | #IPL | #D…",2022-04-28 08:19:31+00:00
1519592148256968704,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:19:35+00:00
1519592148256968704,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:19:35+00:00
1519592148256968704,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:19:35+00:00
1519592155383275521,football,"RT @a_roms: Win together, lose together. Really hard result to take in a cup semi-final. 
All focus to the league on Saturday 🟣
#ukfootball…",2022-04-28 08:19:37+00:00
1519592160646991875,ipl,"Only three pacers have hit the timber 4️⃣ times in an #IPL match (read as: Bowled a batsman). They are:
Lasith Malinga
Siddarth Trivedi
Umran Malik.

What we witnessed at the Wankhede Stadium tonight was something special. #CricketTwitter #TATAIPL #IPL2022 #SRH #GTvSRH https://t.co/75sV5rSCj2",2022-04-28 08:19:38+00:00
1519592162622595072,india,#РоссияСмотри #Japan #China #Turkey #India #Indonesia #Syria #Pakistan #Israel  #Россия #UK  #France #Poland #Finland  #Iran #Switzerland #Austria #Australia #NewZealand #Germany #norway #Denmark #Belgium #Sweden #Denmark #iceland  #UnitedKingdom #Eurovision #AfricaToTheWorld,2022-04-28 08:19:38+00:00
1519592173381066752,covid,"RT @Un_EtreHumain: 📣""Il risque 150.000€ d'amende &amp; 10 ans de prison pour 4 mails dénonçant la condition des #enfants sous protocole #Covid""…",2022-04-28 08:19:41+00:00
1519592178699415557,covid,"trying to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFUoIP",2022-04-28 08:19:42+00:00
1519592178699415557,covid,"trying to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFUoIP",2022-04-28 08:19:42+00:00
1519592178699415557,covid,"trying to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFUoIP",2022-04-28 08:19:42+00:00
1519592187453145088,covid,"These countries infected with crown disease by the US can claim! #COVID
https://t.co/GiCGQMR07X",2022-04-28 08:19:44+00:00
1519592191064252416,ipl,"RT @MarcoJansenSA: Yesterday Is Bad Day For Me😥.I Comeback Stonger😎
#IPL | #IPL2022 | #SRHvGT | #GTvSRH https://t.co/bp7r9rplX3",2022-04-28 08:19:45+00:00
1519592191064252416,ipl,"RT @MarcoJansenSA: Yesterday Is Bad Day For Me😥.I Comeback Stonger😎
#IPL | #IPL2022 | #SRHvGT | #GTvSRH https://t.co/bp7r9rplX3",2022-04-28 08:19:45+00:00
1519592204393943040,india,"#India created a #WorldRecord by simultaneously waving 78,220 #Tricolour on the 23 April 2022. India thus marked its name in the #GuinnessBookofWorldRecords.
Read More: https://t.co/bUjgfAriJX

#NewsIntervention",2022-04-28 08:19:48+00:00
1519592208525049856,elon musk,RT @Progress2Future: #ElonMusk has not only spread deadly #covid #covid19 #disinformation which is manslaughter via section 230 and deserve…,2022-04-28 08:19:49+00:00
1519592208525049856,covid,RT @Progress2Future: #ElonMusk has not only spread deadly #covid #covid19 #disinformation which is manslaughter via section 230 and deserve…,2022-04-28 08:19:49+00:00
1519592208525049856,covid,RT @Progress2Future: #ElonMusk has not only spread deadly #covid #covid19 #disinformation which is manslaughter via section 230 and deserve…,2022-04-28 08:19:49+00:00
1519592209796014080,covid,#SaturdayMorning  #COVIDー19 #Coronavirus# Lockdown Best way to beat lockdown. Improve your math skills! Free online #math #tutoring at https://t.co/pLnSNgyjmu,2022-04-28 08:19:50+00:00
1519592216775528448,india,RT @DrAmbardar: @PadmaLakshmi Unfollowing. Hindus have been hunted in all  parts of #India for decades. They are murdered every day in Paki…,2022-04-28 08:19:51+00:00
1519592225390440448,covid,"@chrischirp The impact of  #Covid #ongCovid  on the health of #children is such an important and essential issue.
  I have just seen new studies on possible links between Covid and  Diabetes Type 1
New Research project and registry here
https://t.co/gLHCyur7ho
 https://t.co/ltLtLtA4aB",2022-04-28 08:19:53+00:00
1519592225390440448,covid,"@chrischirp The impact of  #Covid #ongCovid  on the health of #children is such an important and essential issue.
  I have just seen new studies on possible links between Covid and  Diabetes Type 1
New Research project and registry here
https://t.co/gLHCyur7ho
 https://t.co/ltLtLtA4aB",2022-04-28 08:19:53+00:00
1519592235284713473,covid,"RT @MariosKaratzias: #EU 🇪🇺estimates up to 80% of population has had #COVID 🦠 

via @EURACTIV

 @SKyriakidesEU @EU_Health @EU_Commission…",2022-04-28 08:19:56+00:00
1519592252015714304,covid,#COVID-19 Now we need to get the US government to see it and they need to respond: Why does the world have to pay for their lies? Wearing masks and banning going outside is driving me crazy!!!https://t.co/ExFqL60mT1,2022-04-28 08:20:00+00:00
1519592252271697920,india,"Gold: పసిడికి ‘ధరా’ఘాతం.. 18శాతం తగ్గిన గిరాకీ
#Gold #WorldGoldCouncil #India #BusinessNews #TeluguNews #Eenadu https://t.co/2zr1Y698y6",2022-04-28 08:20:00+00:00
1519592252644859909,ipl,RT @NikeshRughani: Rahul Tewatia does it again! @gujarat_titans go back to the top of the #IPL2022 table. Excellent cameo from @rashidkhan_…,2022-04-28 08:20:00+00:00
1519592257501937666,ipl,"RT @MarcoJansenSA: Yesterday Is Bad Day For Me😥.I Comeback Stonger😎
#IPL | #IPL2022 | #SRHvGT | #GTvSRH https://t.co/bp7r9rplX3",2022-04-28 08:20:01+00:00
1519592257501937666,ipl,"RT @MarcoJansenSA: Yesterday Is Bad Day For Me😥.I Comeback Stonger😎
#IPL | #IPL2022 | #SRHvGT | #GTvSRH https://t.co/bp7r9rplX3",2022-04-28 08:20:01+00:00
1519592267094315008,covid,"We are still in the #COVID times

As we go about our day to day activities, let us remember to follow all prevention measures in everything we do

#StaySafe https://t.co/NBamN14NIG",2022-04-28 08:20:03+00:00
1519592282046930944,covid,"to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:07+00:00
1519592282046930944,covid,"to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:07+00:00
1519592282046930944,covid,"to tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:07+00:00
1519592283766730755,covid,"RT @HereBeProof: To think that, in July 2020, @michaelgove reassured us that no delay to #Brexit was required to avoid effects of #Covid im…",2022-04-28 08:20:07+00:00
1519592292524322816,india,"Situation for indian muslims is very tough. Lets pray for them.

#Pakistan #India #Islamophobia #MuslimLivesMatter",2022-04-28 08:20:09+00:00
1519592304234823685,ipl,"RT @sunnewstamil: #IPLUPDATE | 'பிராவோ நீங்க கீப்பிங் பண்ணுங்க, நான் பவுலிங் பண்றேன்' -பிராவோ பற்றி தோனி Fun Talk!

#SunNews | #Dhoni | #Br…",2022-04-28 08:20:12+00:00
1519592314729025536,india,#РоссияСмотри #Japan #China #Turkey #India #Indonesia #Syria #Pakistan #Israel  #Россия #UK  #France #Poland #Finland  #Iran #Switzerland #Austria #Australia #NewZealand #Germany #norway #Denmark #Belgium #Sweden #Denmark #iceland  #UnitedKingdom #Eurovision #AfricaToTheWorld,2022-04-28 08:20:15+00:00
1519592336845647872,covid,"RT @OxfaminSAF: We are still in the #COVID times

As we go about our day to day activities, let us remember to follow all prevention measur…",2022-04-28 08:20:20+00:00
1519592355719954432,covid,"RT @HereBeProof: To think that, in July 2020, @michaelgove reassured us that no delay to #Brexit was required to avoid effects of #Covid im…",2022-04-28 08:20:24+00:00
1519592358920462336,india,"RT @Slurrpapp: #India #ContestAlert 👉 #beattheheat #Contest
𝟓 𝐰𝐢𝐧𝐧𝐞𝐫𝐬 𝐠𝐞𝐭 AMAZON GIFT CARDS for Rs. 2000/- 
- Follow @slurrpapp on Twitter…",2022-04-28 08:20:25+00:00
1519592363470991360,india,RT @IndiainSlovenia: And #India🇮🇳's @SadhguruJV ji's #SaveSoilMovement goes on... Pleased to see and share so many like-minded people and f…,2022-04-28 08:20:26+00:00
1519592371280703488,india,"#India's #antitrust body launched raids on Thursday against two top domestic sellers of online retail giant #Amazon.com Inc over accusations of having violated competition laws
https://t.co/9fE5IAo31j",2022-04-28 08:20:28+00:00
1519592378419408896,india,"#CORRUPTION IN #SUPREMECOURT OF #INDIA
#मोदीजी अब #महंगाई का मुद्दा क्यो नही उठाते ? 
#sirsa",2022-04-28 08:20:30+00:00
1519592383813459968,covid,"RT @FightingAnne1: Johnson's life is going to be consumed with enquiries.

- #Partygate
- #Covid Carehome Deaths

He's not going to be able…",2022-04-28 08:20:31+00:00
1519592402729664512,covid,"tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:36+00:00
1519592402729664512,covid,"tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:36+00:00
1519592402729664512,covid,"tell us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:20:36+00:00
1519592405669875712,india,From South Indian actors #AlluArjun has the most celebrity fans in #India,2022-04-28 08:20:36+00:00
1519592419154710528,football,"RT @AlexisBaudet76: MONDIAL U15 || 3ème place 
Une fierté de coacher cette équipe !
@HAC_Foot 

#football #foot #coach #Coachella #coaching…",2022-04-28 08:20:40+00:00
1519592433926885376,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:43+00:00
1519592433926885376,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:43+00:00
1519592433926885376,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:43+00:00
1519592436993081344,football,THANK YOU #nonleague #football #nonleaguefootball #groundhopping #soccer #grassrootsfootball #footballphotography #nonleaguefooty #footballseason #groundhoppers #supportyourlocalteam #grassroots #localfootball #nonleaguefamily #shaunbuttonnonleaguevideographer #nonleaguecrowds,2022-04-28 08:20:44+00:00
1519592436993081344,football,THANK YOU #nonleague #football #nonleaguefootball #groundhopping #soccer #grassrootsfootball #footballphotography #nonleaguefooty #footballseason #groundhoppers #supportyourlocalteam #grassroots #localfootball #nonleaguefamily #shaunbuttonnonleaguevideographer #nonleaguecrowds,2022-04-28 08:20:44+00:00
1519592436993081344,football,THANK YOU #nonleague #football #nonleaguefootball #groundhopping #soccer #grassrootsfootball #footballphotography #nonleaguefooty #footballseason #groundhoppers #supportyourlocalteam #grassroots #localfootball #nonleaguefamily #shaunbuttonnonleaguevideographer #nonleaguecrowds,2022-04-28 08:20:44+00:00
1519592436993081344,football,THANK YOU #nonleague #football #nonleaguefootball #groundhopping #soccer #grassrootsfootball #footballphotography #nonleaguefooty #footballseason #groundhoppers #supportyourlocalteam #grassroots #localfootball #nonleaguefamily #shaunbuttonnonleaguevideographer #nonleaguecrowds,2022-04-28 08:20:44+00:00
1519592444001603584,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:45+00:00
1519592444001603584,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:45+00:00
1519592444001603584,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:20:45+00:00
1519592455036805120,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:20:48+00:00
1519592455036805120,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:20:48+00:00
1519592459344707584,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/3yYX7N8Rkn",2022-04-28 08:20:49+00:00
1519592459344707584,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/3yYX7N8Rkn",2022-04-28 08:20:49+00:00
1519592459344707584,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/3yYX7N8Rkn",2022-04-28 08:20:49+00:00
1519592482341670912,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/EMueflhSiC",2022-04-28 08:20:55+00:00
1519592482341670912,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/EMueflhSiC",2022-04-28 08:20:55+00:00
1519592482341670912,covid,"The truth is in this report, and we have been lied to.#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/EMueflhSiC",2022-04-28 08:20:55+00:00
1519592488360587264,ipl,RT @Danni_Wyatt: Noooo he didn’t 🤣🤣 @rashidkhan_19 🐐 👏🏼 👏🏼 #IPL,2022-04-28 08:20:56+00:00
1519592488935124993,covid,"These countries infected with crown disease by the US can claim! #COVID
https://t.co/HpGg9850tS",2022-04-28 08:20:56+00:00
1519592501467762690,covid,"The truth is in this report, and we have been lied to.
#COVID-19",2022-04-28 08:20:59+00:00
1519592518878253056,ipl,"RT @DelhiCapitals: ""Hey 𝗥𝗣, we've got a total of three 𝗥𝗣s in the squad!"" 🙃

#YehHaiNayiDilli | #IPL2022 
#TATAIPL | #IPL | #DelhiCapitals…",2022-04-28 08:21:03+00:00
1519592518878253056,ipl,"RT @DelhiCapitals: ""Hey 𝗥𝗣, we've got a total of three 𝗥𝗣s in the squad!"" 🙃

#YehHaiNayiDilli | #IPL2022 
#TATAIPL | #IPL | #DelhiCapitals…",2022-04-28 08:21:03+00:00
1519592518878253056,ipl,"RT @DelhiCapitals: ""Hey 𝗥𝗣, we've got a total of three 𝗥𝗣s in the squad!"" 🙃

#YehHaiNayiDilli | #IPL2022 
#TATAIPL | #IPL | #DelhiCapitals…",2022-04-28 08:21:03+00:00
1519592531540938752,covid,"us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:06+00:00
1519592531540938752,covid,"us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:06+00:00
1519592531540938752,covid,"us the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:06+00:00
1519592531989655553,india,"நம்ம #India நாட்டு சட்டத்தையே நான் இதுவரை படிக்கல, வேலை இடத்தில் #Singapore சட்டத்தை எல்லாம் படிக்க வேண்டி உள்ளது Government Gazette, இதை படிப்பதிலும் ஒரு நல்ல அனுபவம் கிடைத்தால் சரி",2022-04-28 08:21:06+00:00
1519592536360161281,india,"RT @DidiForPM: DIDI

OF THE PEOPLE
BY THE PEOPLE
WITH THE PEOPLE

#DidiForPM #TheOnlyAlternative #MamataBanerjee #Didi #India #Politics #re…",2022-04-28 08:21:07+00:00
1519592540957159424,india,RT @KhaledBeydoun: Hindus in Ajmer organize a Ramadan iftar for Muslim friends in a Temple — #India https://t.co/XMuB0sE076,2022-04-28 08:21:09+00:00
1519592555188350976,india,"RT @rathakrishnan_s: நம்ம #India நாட்டு சட்டத்தையே நான் இதுவரை படிக்கல, வேலை இடத்தில் #Singapore சட்டத்தை எல்லாம் படிக்க வேண்டி உள்ளது Gove…",2022-04-28 08:21:12+00:00
1519592558669697024,ipl,"RT @sunnewstamil: #IPLUPDATE | 'பிராவோ நீங்க கீப்பிங் பண்ணுங்க, நான் பவுலிங் பண்றேன்' -பிராவோ பற்றி தோனி Fun Talk!

#SunNews | #Dhoni | #Br…",2022-04-28 08:21:13+00:00
1519592588847636480,ipl,"RT @sunnewstamil: #IPLUPDATE | 'பிராவோ நீங்க கீப்பிங் பண்ணுங்க, நான் பவுலிங் பண்றேன்' -பிராவோ பற்றி தோனி Fun Talk!

#SunNews | #Dhoni | #Br…",2022-04-28 08:21:20+00:00
1519592593818103809,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:21:21+00:00
1519592593818103809,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:21:21+00:00
1519592595525054464,ipl,"RT @4everKohli: Laut aao King 🔥 | Definitely sure u will comeback in next match ♥️ 
@imVkohli #ViratKohli #ViratKohli𓃵 #RCB #IPL

https://t…",2022-04-28 08:21:22+00:00
1519592608481554432,india,"RT @rohittv_45: CEO OF DOUBLE HUNDREDS @ImRo45 

#RohitSharma | #Cricket | #India 🇮🇳 https://t.co/qKKI28h0HT",2022-04-28 08:21:25+00:00
1519592612918927362,covid,"RT @SabatierJeanMa1: Les effets délétères associés au virus SARS-CoV-2 ou induits par les vaccins.

#SARSCoV2 #SARS_CoV_2 #COVID19 #COVID #…",2022-04-28 08:21:26+00:00
1519592612918927362,covid,"RT @SabatierJeanMa1: Les effets délétères associés au virus SARS-CoV-2 ou induits par les vaccins.

#SARSCoV2 #SARS_CoV_2 #COVID19 #COVID #…",2022-04-28 08:21:26+00:00
1519592616915992577,india,#punyadarshan #india #religious #hindutemple #rammandir #ayodhya #ramlala #hindu #siyaram #kashi #harharmahadev #jaisiyaram #ramayana #sitamata #ramram https://t.co/Yja5xAql5y,2022-04-28 08:21:27+00:00
1519592631914795008,india,RT @StevenHarp_: #РоссияСмотри #Japan #China #Turkey #India #Indonesia #Syria #Pakistan #Israel  #Россия #UK  #France #Poland #Finland  #Ir…,2022-04-28 08:21:30+00:00
1519592649879179265,covid,RT @WailofaTale: Scary but real statistics regarding long COVID. @snackpax.epi #postcovid #longcovid #covidlonghauler #covid19 #covid #disa…,2022-04-28 08:21:35+00:00
1519592649879179265,covid,RT @WailofaTale: Scary but real statistics regarding long COVID. @snackpax.epi #postcovid #longcovid #covidlonghauler #covid19 #covid #disa…,2022-04-28 08:21:35+00:00
1519592649879179265,covid,RT @WailofaTale: Scary but real statistics regarding long COVID. @snackpax.epi #postcovid #longcovid #covidlonghauler #covid19 #covid #disa…,2022-04-28 08:21:35+00:00
1519592649879179265,covid,RT @WailofaTale: Scary but real statistics regarding long COVID. @snackpax.epi #postcovid #longcovid #covidlonghauler #covid19 #covid #disa…,2022-04-28 08:21:35+00:00
1519592649879179265,covid,RT @WailofaTale: Scary but real statistics regarding long COVID. @snackpax.epi #postcovid #longcovid #covidlonghauler #covid19 #covid #disa…,2022-04-28 08:21:35+00:00
1519592653624541190,covid,"the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:35+00:00
1519592653624541190,covid,"the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:35+00:00
1519592653624541190,covid,"the truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:21:35+00:00
1519592654740365313,india,"🟥 #India's antitrust raids target sellers on Amazon, Walmart's Flipkart -sources",2022-04-28 08:21:36+00:00
1519592663523409920,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:21:38+00:00
1519592663523409920,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:21:38+00:00
1519592668568834048,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:21:39+00:00
1519592668568834048,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:21:39+00:00
1519592689330577408,covid,"Traceability work will continue
#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/OG92kp5uYX",2022-04-28 08:21:44+00:00
1519592689330577408,covid,"Traceability work will continue
#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/OG92kp5uYX",2022-04-28 08:21:44+00:00
1519592689330577408,covid,"Traceability work will continue
#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/OG92kp5uYX",2022-04-28 08:21:44+00:00
1519592689641086976,covid,RT @AndaluciaJunta: 💹 Niveles de #COVIDー19 en #Andalucía por distritos sanitarios. ✅ https://t.co/6c8o2aOryx,2022-04-28 08:21:44+00:00
1519592698134425600,covid,"District wise breakup of #COVID cases for 28th April, 2022
@DiprMeghalaya
@NHMMeghalaya
@MeghalayaT https://t.co/vmsmY3P01U",2022-04-28 08:21:46+00:00
1519592720758620160,covid,RT @AndaluciaJunta: 📊 Medidas aplicables en función de los niveles de #COVIDー19 en cada distrito sanitario. ✅ https://t.co/XsTZWdTaKj,2022-04-28 08:21:51+00:00
1519592726244651011,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:21:53+00:00
1519592726244651011,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:21:53+00:00
1519592726244651011,ipl,"RT @DelhiCapitals: #RP17 peppering all parts of the field like 🤩

#YehHaiNayiDilli | #IPL2022 | #TATAIPL | #IPL | #DelhiCapitals | @Rishabh…",2022-04-28 08:21:53+00:00
1519592755311304704,india,#Ukraine crisis: Why #India is buying more Russian oil. India must be told that foreign aid will be reduced £ for £ in direct proportion to their trade with #Russia - the friend of my enemy is my enemy! https://t.co/1Q7X0ENwLY,2022-04-28 08:22:00+00:00
1519592760847777792,india,"એક સુવર્ણ વિચાર

#bhupendrapatel #gujaratcm #cmogujarat  #PMOIndia #narendramodi #AmitShah  #JPNadda #CRPatil 
#hemabhatt #manshibhatt 
#મારું_ગૌરવ_મારું_ગાંધીનગર #JayHind #bharatmatakijai #Gandhinagar #Gujarat #India #bjpgujarat
#sanskritlanguage #भारतीय  #संस्कृति
#संस्कृत https://t.co/sZ4GBwyxPA",2022-04-28 08:22:01+00:00
1519592764505489408,football,Soccer Super League https://t.co/y7cBQStK0e #soccer #league #Football #08,2022-04-28 08:22:02+00:00
1519592764895162368,covid,"truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:22:02+00:00
1519592764895162368,covid,"truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:22:02+00:00
1519592764895162368,covid,"truth, is it any wonder that some want to call them fake news

#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/5axvsFCNkf",2022-04-28 08:22:02+00:00
1519592765788921856,india,"RT @rabona_india: Who is going to be the champion for today’s match?

Drop your predictions in the comments section below!

#RabonaIndia #R…",2022-04-28 08:22:02+00:00
1519592774856691712,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:22:04+00:00
1519592774856691712,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:22:04+00:00
1519592776605839360,india,"🇮🇳 Ritratto indiano

#portrait #india #indianepalviaggi https://t.co/0ll8iHR0lC",2022-04-28 08:22:05+00:00
1519592776605839360,india,"🇮🇳 Ritratto indiano

#portrait #india #indianepalviaggi https://t.co/0ll8iHR0lC",2022-04-28 08:22:05+00:00
1519592782809034752,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:22:06+00:00
1519592782809034752,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:22:06+00:00
1519592783941705728,ipl,cricketer #UmranMalik 's father not a rich but honest man. this is a real education. #SRHvsGT #IPL2022 #IPL #TejRan #CricketTwitter #Cricket #AssamGreetsNamo #JammuKashmir #SRH https://t.co/N1iCRD3ugr,2022-04-28 08:22:07+00:00
1519592783941705728,ipl,cricketer #UmranMalik 's father not a rich but honest man. this is a real education. #SRHvsGT #IPL2022 #IPL #TejRan #CricketTwitter #Cricket #AssamGreetsNamo #JammuKashmir #SRH https://t.co/N1iCRD3ugr,2022-04-28 08:22:07+00:00
